,col_name,list,stem
567,Customer_Name,Sung Shariari,sung shariari
568,Customer_Name,Cari Sayre,cari sayr
569,Customer_Name,Sung Pak,sung pak
570,Customer_Name,Chad Cunningham,chad cunningham
571,Customer_Name,Steve Chapman,steve chapman
572,Customer_Name,Stefanie Holloman,stefani holloman
573,Customer_Name,Sean Christensen,sean christensen
574,Customer_Name,Erin Creighton,erin creighton
575,Customer_Name,Mike Kennedy,mike kennedi
576,Customer_Name,Irene Maddox,iren maddox
577,Customer_Name,Penelope Sewall,penelop sewal
578,Customer_Name,Tony Sayre,toni sayr
579,Customer_Name,Adrian Barton,adrian barton
580,Customer_Name,Khloe Miller,khloe miller
581,Customer_Name,Tamara Willingham,tamara willingham
582,Customer_Name,Sarah Foster,sarah foster
583,Customer_Name,Craig Carreira,craig carreira
584,Customer_Name,Clytie Kelty,clyti kelti
585,Customer_Name,Maureen Gnade,maureen gnade
586,Customer_Name,Thomas Brumley,thoma brumley
587,Customer_Name,Debra Catini,debra catini
588,Customer_Name,Michael Granlund,michael granlund
589,Customer_Name,Ricardo Emerson,ricardo emerson
590,Customer_Name,Ken Brennan,ken brennan
591,Customer_Name,Maureen Fritzler,maureen fritzler
592,Customer_Name,Alex Russell,alex russel
593,Customer_Name,Pamela Coakley,pamela coakley
594,Customer_Name,James Lanier,jame lanier
595,Customer_Name,Claudia Bergmann,claudia bergmann
596,Customer_Name,Amy Hunt,ami hunt
597,Customer_Name,Andrew Gjertsen,andrew gjertsen
598,Customer_Name,Yana Sorensen,yana sorensen
599,Customer_Name,Cindy Schnelling,cindi schnell
600,Customer_Name,Karen Seio,karen seio
601,Customer_Name,Cyra Reiten,cyra reiten
602,Customer_Name,Rick Wilson,rick wilson
603,Customer_Name,Trudy Schmidt,trudi schmidt
604,Customer_Name,Lori Olson,lori olson
605,Customer_Name,Sarah Jordon,sarah jordon
606,Customer_Name,Guy Thornton,guy thornton
607,Customer_Name,Lindsay Castell,lindsay castel
608,Customer_Name,Nora Paige,nora paig
609,Customer_Name,Tracy Poddar,traci poddar
610,Customer_Name,Dave Kipp,dave kipp
611,Customer_Name,Alan Haines,alan hain
612,Customer_Name,Jennifer Jackson,jennif jackson
613,Customer_Name,Dana Kaydos,dana kaydo
614,Customer_Name,Toby Gnade,tobi gnade
615,Customer_Name,Edward Becker,edward becker
616,Customer_Name,Christopher Martinez,christoph martinez
617,Customer_Name,Jeremy Ellison,jeremi ellison
618,Customer_Name,Jesus Ocampo,jesu ocampo
619,Customer_Name,Corinna Mitchell,corinna mitchel
620,Customer_Name,Bart Watters,bart watter
621,Customer_Name,Julia West,julia west
622,Customer_Name,Dean Braden,dean braden
623,Customer_Name,Fred Wasserman,fred wasserman
624,Customer_Name,Ben Peterman,ben peterman
625,Customer_Name,Benjamin Venier,benjamin venier
626,Customer_Name,Chad McGuire,chad mcguir
627,Customer_Name,Michael Oakman,michael oakman
628,Customer_Name,John Dryer,john dryer
629,Customer_Name,Robert Dilbeck,robert dilbeck
630,Customer_Name,Anthony Witt,anthoni witt
631,Customer_Name,Heather Jas,heather ja
632,Customer_Name,Eugene Barchas,eugen barcha
633,Customer_Name,Theone Pippenger,theon pippeng
634,Customer_Name,Michael Paige,michael paig
635,Customer_Name,Olvera Toch,olvera toch
636,Customer_Name,Juliana Krohn,juliana krohn
637,Customer_Name,Linda Southworth,linda southworth
638,Customer_Name,Jane Waco,jane waco
639,Customer_Name,David Bremer,david bremer
640,Customer_Name,Julia Barnett,julia barnett
641,Customer_Name,Lena Cacioppo,lena cacioppo
642,Customer_Name,Stuart Van,stuart van
643,Customer_Name,Anna Gayman,anna gayman
644,Customer_Name,Rose O'Brian,rose o'brian
645,Customer_Name,Justin Hirsh,justin hirsh
646,Customer_Name,Neil Knudson,neil knudson
647,Customer_Name,Edward Nazzal,edward nazzal
648,Customer_Name,Brendan Dodson,brendan dodson
649,Customer_Name,Bill Donatelli,bill donatelli
650,Customer_Name,Muhammed Lee,muham lee
651,Customer_Name,Catherine Glotzbach,catherin glotzbach
652,Customer_Name,Becky Pak,becki pak
653,Customer_Name,Brenda Bowman,brenda bowman
654,Customer_Name,Eleni McCrary,eleni mccrari
655,Customer_Name,Max Jones,max jone
656,Customer_Name,Giulietta Baptist,giulietta baptist
657,Customer_Name,Jonathan Howell,jonathan howel
658,Customer_Name,Frank Carlisle,frank carlisl
659,Customer_Name,Skye Norling,skye norl
660,Customer_Name,Stewart Carmichael,stewart carmichael
661,Customer_Name,Shaun Weien,shaun weien
662,Customer_Name,Cathy Hwang,cathi hwang
663,Customer_Name,Rob Haberlin,rob haberlin
664,Customer_Name,Bruce Degenhardt,bruce degenhardt
665,Customer_Name,Victor Preis,victor prei
666,Customer_Name,Kalyca Meade,kalyca mead
667,Customer_Name,Fred McMath,fred mcmath
668,Customer_Name,Victoria Brennan,victoria brennan
669,Customer_Name,Thais Sissman,thai sissman
670,Customer_Name,Ralph Kennedy,ralph kennedi
671,Customer_Name,Brad Eason,brad eason
672,Customer_Name,Parhena Norris,parhena norri
673,Customer_Name,Eudokia Martin,eudokia martin
674,Customer_Name,Denny Blanton,denni blanton
675,Customer_Name,Philisse Overcash,philiss overcash
676,Customer_Name,Tim Taslimi,tim taslimi
677,Customer_Name,Joni Wasserman,joni wasserman
678,Customer_Name,Shaun Chance,shaun chanc
679,Customer_Name,Dave Poirier,dave poirier
680,Customer_Name,Roger Barcio,roger barcio
681,Customer_Name,Fred Harton,fred harton
682,Customer_Name,Katrina Willman,katrina willman
683,Customer_Name,Cathy Armstrong,cathi armstrong
684,Customer_Name,Chuck Clark,chuck clark
685,Customer_Name,Neoma Murray,neoma murray
686,Customer_Name,Bobby Odegard,bobbi odegard
687,Customer_Name,Ken Dana,ken dana
688,Customer_Name,Brendan Murry,brendan murri
689,Customer_Name,Ann Chong,ann chong
690,Customer_Name,Meg O'Connel,meg o'connel
691,Customer_Name,Justin Ritter,justin ritter
692,Customer_Name,Adam Bellavance,adam bellav
693,Customer_Name,Charlotte Melton,charlott melton
694,Customer_Name,Sanjit Jacobs,sanjit jacob
695,Customer_Name,Carlos Meador,carlo meador
696,Customer_Name,Dan Reichenbach,dan reichenbach
697,Customer_Name,Bryan Spruell,bryan spruell
698,Customer_Name,Helen Wasserman,helen wasserman
699,Customer_Name,Eric Murdock,eric murdock
700,Customer_Name,Henry MacAllister,henri macallist
701,Customer_Name,Joel Jenkins,joel jenkin
702,Customer_Name,Gene Hale,gene hale
703,Customer_Name,Sean O'Donnell,sean o'donnel
704,Customer_Name,Claire Gute,clair gute
705,Customer_Name,Jay Fein,jay fein
706,Customer_Name,Maribeth Yedwab,maribeth yedwab
707,Customer_Name,Sandra Glassco,sandra glassco
708,Customer_Name,Kelly Collister,kelli collist
709,Customer_Name,Emily Grady,emili gradi
710,Customer_Name,Christy Brittain,christi brittain
711,Customer_Name,Meg Tillman,meg tillman
712,Customer_Name,Doug O'Connell,doug o'connel
713,Customer_Name,Maria Zettner,maria zettner
714,Customer_Name,Greg Hansen,greg hansen
715,Customer_Name,Patrick Bzostek,patrick bzostek
716,Customer_Name,Katrina Bavinger,katrina baving
717,Customer_Name,Tom Prescott,tom prescott
718,Customer_Name,Ritsa Hightower,ritsa hightow
719,Customer_Name,Matt Hagelstein,matt hagelstein
720,Customer_Name,Stephanie Ulpright,stephani ulpright
721,Customer_Name,Art Ferguson,art ferguson
722,Customer_Name,Tonja Turnell,tonja turnel
723,Customer_Name,Stuart Calhoun,stuart calhoun
724,Customer_Name,Doug Jacobs,doug jacob
725,Customer_Name,Peter McVee,peter mcvee
726,Customer_Name,Evan Minnotte,evan minnott
727,Customer_Name,Elpida Rittenbach,elpida rittenbach
728,Customer_Name,Jim Radford,jim radford
729,Customer_Name,Dionis Lloyd,dioni lloyd
730,Customer_Name,Brad Thomas,brad thoma
731,Customer_Name,Bill Overfelt,bill overfelt
732,Customer_Name,Erica Bern,erica bern
733,Customer_Name,Joy Bell-,joy bell-
734,Customer_Name,Bill Eplett,bill eplett
735,Customer_Name,Todd Boyes,todd boy
736,Customer_Name,Harold Engle,harold engl
737,Customer_Name,Bobby Elias,bobbi elia
738,Customer_Name,Don Weiss,don weiss
739,Customer_Name,Jason Gross,jason gross
740,Customer_Name,Caroline Jumper,carolin jumper
741,Customer_Name,Bryan Davis,bryan davi
742,Customer_Name,Henia Zydlo,henia zydlo
743,Customer_Name,Susan Vittorini,susan vittorini
744,Customer_Name,Janet Martin,janet martin
745,Customer_Name,Raymond Buch,raymond buch
746,Customer_Name,Sean Wendt,sean wendt
747,Customer_Name,Jill Matthias,jill matthia
748,Customer_Name,Clay Rozendal,clay rozend
749,Customer_Name,Ed Ludwig,Ed ludwig
750,Customer_Name,Craig Leslie,craig lesli
751,Customer_Name,Rob Beeghly,rob beeghli
752,Customer_Name,Chris McAfee,chri mcafe
753,Customer_Name,Susan MacKendrick,susan mackendrick
754,Customer_Name,Lindsay Williams,lindsay william
755,Customer_Name,Cynthia Voltz,cynthia voltz
756,Customer_Name,Alejandro Savely,alejandro save
757,Customer_Name,Christopher Conant,christoph conant
758,Customer_Name,Robert Waldorf,robert waldorf
759,Customer_Name,Scot Coram,scot coram
760,Customer_Name,Liz Preis,liz prei
761,Customer_Name,Roy Skaria,roy skaria
762,Customer_Name,Darrin Van Huff,darrin van huff
763,Customer_Name,Jim Sink,jim sink
764,Customer_Name,Ted Butterfield,ted butterfield
765,Customer_Name,Lela Donovan,lela donovan
766,Customer_Name,Phillip Flathmann,phillip flathmann
767,Customer_Name,Anemone Ratner,anemon ratner
768,Customer_Name,Larry Blacks,larri black
769,Customer_Name,Alex Grayson,alex grayson
770,Customer_Name,Max Ludwig,max ludwig
771,Customer_Name,Anthony O'Donnell,anthoni o'donnel
772,Customer_Name,Mick Hernandez,mick hernandez
773,Customer_Name,Charles McCrossin,charl mccrossin
774,Customer_Name,Sung Chung,sung chung
775,Customer_Name,Adrian Shami,adrian shami
776,Customer_Name,Ralph Ritter,ralph ritter
777,Customer_Name,Neola Schneider,neola schneider
778,Customer_Name,Carol Darley,carol darley
779,Customer_Name,Sally Knutson,salli knutson
780,Customer_Name,Justin Ellison,justin ellison
781,Customer_Name,Carl Jackson,carl jackson
782,Customer_Name,Roland Murray,roland murray
783,Customer_Name,Michelle Lonsdale,michel lonsdal
784,Customer_Name,Tony Molinari,toni molinari
785,Customer_Name,Mitch Gastineau,mitch gastineau
786,Customer_Name,Clay Cheatham,clay cheatham
787,Customer_Name,Chuck Sachs,chuck sach
788,Customer_Name,Jenna Caffey,jenna caffey
789,Customer_Name,Theresa Coyne,theresa coyn
790,Customer_Name,Patricia Hirasaki,patricia hirasaki
791,Customer_Name,Jocasta Rupert,jocasta rupert
792,Customer_Name,Christina DeMoss,christina demoss
0,Segment,Consumer,consum
1,Segment,Home Office,home offic
2,Segment,Corporate,corpor
0,Country,United States,unit state
0,City,Houston,houston
1,City,Naperville,napervil
2,City,Philadelphia,philadelphia
3,City,Los Angeles,lo angel
4,City,Athens,athen
5,City,Henderson,henderson
6,City,Huntsville,huntsvil
7,City,Laredo,laredo
8,City,Springfield,springfield
9,City,Dover,dover
10,City,Bossier City,bossier citi
11,City,Mount Pleasant,mount pleasant
12,City,San Francisco,san francisco
13,City,Newark,newark
14,City,Roswell,roswel
15,City,Scottsdale,scottsdal
16,City,Jonesboro,jonesboro
17,City,Westland,westland
18,City,Smyrna,smyrna
19,City,Miami,miami
20,City,Las Vegas,la vega
21,City,Lafayette,lafayett
22,City,Alexandria,alexandria
23,City,Rapid City,rapid citi
24,City,San Diego,san diego
25,City,New York City,new york citi
26,City,Detroit,detroit
27,City,Mission Viejo,mission viejo
28,City,Green Bay,green bay
29,City,Saint Petersburg,saint petersburg
30,City,Seattle,seattl
31,City,Escondido,escondido
32,City,Chesapeake,chesapeak
33,City,Romeoville,romeovil
34,City,Linden,linden
35,City,North Las Vegas,north la vega
36,City,Columbia,columbia
37,City,Concord,concord
38,City,Dallas,dalla
39,City,Chicago,chicago
40,City,Lubbock,lubbock
41,City,Arlington,arlington
42,City,Richmond,richmond
43,City,Woodstock,woodstock
44,City,Moreno Valley,moreno valley
45,City,El Paso,El paso
46,City,Medford,medford
47,City,Columbus,columbu
48,City,Elmhurst,elmhurst
49,City,Wilmington,wilmington
50,City,Margate,margat
51,City,Yonkers,yonker
52,City,Des Moines,de moin
53,City,Royal Oak,royal oak
54,City,Denver,denver
55,City,Roseville,rosevil
56,City,Huntington Beach,huntington beach
57,City,Logan,logan
58,City,Jacksonville,jacksonvil
59,City,Tampa,tampa
60,City,Raleigh,raleigh
61,City,Lakeville,lakevil
62,City,Jackson,jackson
63,City,Burbank,burbank
64,City,Lakeland,lakeland
65,City,Hamilton,hamilton
66,City,Asheville,ashevil
67,City,Knoxville,knoxvil
68,City,Greensboro,greensboro
69,City,Tucson,tucson
70,City,Portage,portag
71,City,Delray Beach,delray beach
72,City,Fresno,fresno
73,City,Pomona,pomona
74,City,Albuquerque,albuquerqu
75,City,Plano,plano
76,City,Long Beach,long beach
77,City,Brownsville,brownsvil
78,City,Apple Valley,appl valley
79,City,Vallejo,vallejo
80,City,Revere,rever
81,City,Virginia Beach,virginia beach
82,City,Decatur,decatur
83,City,Dearborn Heights,dearborn height
84,City,Lancaster,lancast
85,City,Mobile,mobil
86,City,Marietta,marietta
87,City,Glendale,glendal
88,City,Chandler,chandler
89,City,Toledo,toledo
90,City,Lewiston,lewiston
91,City,Austin,austin
92,City,Great Falls,great fall
93,City,Redondo Beach,redondo beach
94,City,Bloomington,bloomington
95,City,Lodi,lodi
96,City,Baltimore,baltimor
97,City,San Jose,san jose
98,City,Troy,troy
99,City,San Gabriel,san gabriel
100,City,Jamestown,jamestown
101,City,Rochester,rochest
102,City,Lake Charles,lake charl
103,City,Memphis,memphi
104,City,Louisville,louisvil
105,City,Appleton,appleton
106,City,Middletown,middletown
107,City,San Antonio,san antonio
108,City,Freeport,freeport
109,City,Lawrence,lawrenc
110,City,Kent,kent
111,City,Fort Worth,fort worth
112,City,Watertown,watertown
113,City,Milwaukee,milwauke
114,City,Franklin,franklin
115,City,West Jordan,west jordan
116,City,Hialeah,hialeah
117,City,Oakland,oakland
118,City,Eau Claire,eau clair
119,City,Cleveland,cleveland
120,City,Akron,akron
121,City,Midland,midland
122,City,San Marcos,san marco
123,City,Bellevue,bellevu
124,City,Murray,murray
125,City,Buffalo Grove,buffalo grove
126,City,Lakewood,lakewood
127,City,Little Rock,littl rock
128,City,Orem,orem
129,City,Peoria,peoria
130,City,Aurora,aurora
131,City,Bristol,bristol
132,City,Harrisonburg,harrisonburg
133,City,Mishawaka,mishawaka
134,City,Hempstead,hempstead
135,City,Lawton,lawton
136,City,Waynesboro,waynesboro
137,City,Meriden,meriden
138,City,Pueblo,pueblo
139,City,Minneapolis,minneapoli
140,City,Chester,chester
141,City,Phoenix,phoenix
142,City,Salem,salem
143,City,Southaven,southaven
144,City,Cincinnati,cincinnati
145,City,Deltona,deltona
146,City,Plainfield,plainfield
147,City,Palm Coast,palm coast
148,City,El Cajon,El cajon
149,City,Buffalo,buffalo
150,City,Hackensack,hackensack
151,City,Niagara Falls,niagara fall
152,City,League City,leagu citi
153,City,Sioux Falls,sioux fall
154,City,New Rochelle,new rochel
155,City,Riverside,riversid
156,City,Omaha,omaha
157,City,Draper,draper
158,City,Atlanta,atlanta
159,City,Apopka,apopka
160,City,Charlotte,charlott
161,City,Pleasant Grove,pleasant grove
162,City,Bangor,bangor
163,City,Texas City,texa citi
164,City,Vacaville,vacavil
165,City,Trenton,trenton
166,City,Fairfield,fairfield
167,City,Hollywood,hollywood
168,City,Hampton,hampton
169,City,North Miami,north miami
170,City,Saint Charles,saint charl
171,City,Grand Rapids,grand rapid
172,City,Billings,bill
173,City,Oceanside,oceansid
174,City,Owensboro,owensboro
175,City,Santa Fe,santa Fe
176,City,Fayetteville,fayettevil
177,City,Bowling Green,bowl green
178,City,Tulsa,tulsa
179,City,Santa Clara,santa clara
180,City,Oswego,oswego
181,City,Tyler,tyler
182,City,Macon,macon
183,City,Pasco,pasco
184,City,Lowell,lowel
185,City,Greenville,greenvil
186,City,Gresham,gresham
187,City,Clifton,clifton
188,City,Oxnard,oxnard
189,City,Cary,cari
190,City,Olathe,olath
191,City,Tempe,temp
192,City,Odessa,odessa
193,City,Corpus Christi,corpu christi
194,City,Chula Vista,chula vista
195,City,Garland,garland
196,City,Boca Raton,boca raton
197,City,Mesquite,mesquit
198,City,Boynton Beach,boynton beach
199,City,Clarksville,clarksvil
200,City,Reno,reno
201,City,Evanston,evanston
202,City,Durham,durham
203,City,Indianapolis,indianapoli
204,City,Manteca,manteca
205,City,Pasadena,pasadena
206,City,Edmonds,edmond
207,City,Mount Vernon,mount vernon
208,City,Everett,everett
209,City,Parma,parma
210,City,Beaumont,beaumont
211,City,Montgomery,montgomeri
212,City,Texarkana,texarkana
213,City,Newport News,newport new
214,City,Fort Lauderdale,fort lauderdal
215,City,Rancho Cucamonga,rancho cucamonga
216,City,Rock Hill,rock hill
217,City,Garden City,garden citi
218,City,Cranston,cranston
219,City,Avondale,avondal
220,City,Lorain,lorain
221,City,Portland,portland
222,City,Orange,orang
223,City,Mason,mason
224,City,Irving,irv
225,City,Medina,medina
226,City,Nashville,nashvil
227,City,Wausau,wausau
228,City,Redding,red
229,City,Madison,madison
230,City,Reading,read
231,City,Carrollton,carrollton
232,City,Johnson City,johnson citi
233,City,Manhattan,manhattan
234,City,Moorhead,moorhead
235,City,Cedar Hill,cedar hill
236,City,Provo,provo
237,City,Des Plaines,de plain
238,City,Monroe,monro
239,City,Salt Lake City,salt lake citi
240,City,Coon Rapids,coon rapid
241,City,Bolingbrook,bolingbrook
242,City,Saint Louis,saint loui
243,City,Sacramento,sacramento
244,City,Brentwood,brentwood
245,City,Woonsocket,woonsocket
246,City,Tigard,tigard
247,City,Utica,utica
248,City,Skokie,skoki
249,City,Orlando,orlando
250,City,Clinton,clinton
251,City,Sandy Springs,sandi spring
252,City,Oklahoma City,oklahoma citi
253,City,Gilbert,gilbert
254,City,Olympia,olympia
255,City,Mesa,mesa
256,City,Caldwell,caldwel
257,City,Marion,marion
258,City,Florence,florenc
259,City,Thornton,thornton
260,City,Grand Prairie,grand prairi
261,City,Port Arthur,port arthur
262,City,Colorado Springs,colorado spring
263,City,Beverly,beverli
264,City,Anaheim,anaheim
265,City,Cottage Grove,cottag grove
266,City,Taylor,taylor
267,City,Providence,provid
268,City,Baytown,baytown
269,City,Woodbury,woodburi
270,City,Park Ridge,park ridg
271,City,Bartlett,bartlett
272,City,Bozeman,bozeman
273,City,West Palm Beach,west palm beach
274,City,Rome,rome
275,City,Suffolk,suffolk
276,City,Kenosha,kenosha
277,City,Hot Springs,hot spring
278,City,Perth Amboy,perth amboy
279,City,Las Cruces,la cruce
280,City,Sterling Heights,sterl height
281,City,Leominster,leominst
282,City,Altoona,altoona
283,City,Coppell,coppel
284,City,New Castle,new castl
285,City,Bethlehem,bethlehem
286,City,Plantation,plantat
287,City,Chico,chico
288,City,Lehi,lehi
289,City,Auburn,auburn
290,City,San Bernardino,san bernardino
291,City,Thousand Oaks,thousand oak
292,City,Coral Springs,coral spring
293,City,Covington,covington
294,City,Normal,normal
295,City,Lansing,lans
296,City,Spokane,spokan
297,City,Norwich,norwich
298,City,Farmington,farmington
299,City,Norfolk,norfolk
